run,timestep,r_A,count,shell_volume_A3,number_density_O_per_A3
nvt300_contained_bn_neutralized,1000,25.375,700,55802.539509388705,0.012544231967834114
nvt300_contained_bn_neutralized,1000,27.125,746,59650.990510036194,0.012506079004245312
nvt300_contained_bn_neutralized,1000,28.875,776,63499.4415106837,0.012220579922257096
nvt300_contained_bn_neutralized,1000,30.625,779,67347.89251133119,0.011566805893279205
nvt300_contained_bn_neutralized,1000,32.375,910,71196.34351197869,0.01278155527533368
nvt300_contained_bn_neutralized,1000,34.125,927,75044.79451262619,0.012352622270743022
nvt300_contained_bn_neutralized,1000,35.875,981,78893.24551327368,0.012434524573272222
nvt300_contained_bn_neutralized,1000,37.625,990,82741.69651392118,0.011964946837093602
nvt300_contained_bn_neutralized,1000,39.375,1009,86590.14751456867,0.011652595924152192
nvt300_contained_bn_neutralized,1000,41.125,1097,90438.59851521616,0.01212977664415522
nvt300_contained_bn_neutralized,1000,42.875,1153,94287.04951586366,0.012228614702870826
nvt300_contained_bn_neutralized,1000,44.625,1209,98135.50051651117,0.012319700756981286
nvt300_contained_bn_neutralized,1000,46.375,1305,101983.95151715867,0.012796130965570945
nvt300_contained_bn_neutralized,1000,48.125,1355,105832.40251780614,0.012803262212364717
nvt300_contained_bn_neutralized,1000,49.875,1482,109680.85351845366,0.013511929862495603
nvt300_contained_bn_neutralized,1000,51.625,1536,113529.30451910115,0.01352954645944801
nvt300_contained_bn_neutralized,1000,53.375,1558,117377.75551974864,0.013273383811959744
nvt300_contained_bn_neutralized,1000,55.125,1528,121226.20652039614,0.012604535305185155
nvt300_contained_bn_neutralized,1000,56.875,1378,125074.65752104363,0.011017419734034879
nvt300_contained_bn_neutralized,1000,58.625,1122,128923.10852169115,0.008702861828771566
nvt300_contained_bn_neutralized,1000,60.375,893,132771.55952233865,0.006725837997329193
nvt300_contained_bn_neutralized,1000,62.125,616,136620.01052298612,0.004508856335480657
nvt300_contained_bn_neutralized,1000,63.875,403,140468.46152363362,0.0028689714091600254
nvt300_contained_bn_neutralized,1000,65.625,299,144316.9125242811,0.0020718292455826595
nvt300_contained_bn_neutralized,1000,67.375,412,148165.36352492863,0.002780676874799295
nvt300_contained_bn_neutralized,1000,69.125,148,152013.8145255761,0.0009735957252431109
nvt300_contained_bn_neutralized,1000,70.875,54,155862.2655262236,0.0003464597400639899
nvt300_contained_bn_neutralized,1000,72.625,21,159710.7165268711,0.0001314877326748877
nvt300_contained_bn_neutralized,1000,74.375,2,163559.16752751858,1.2227990825787878e-05
nvt300_contained_bn_neutralized,1000,76.125,0,167407.61852816612,0.0
nvt300_contained_bn_neutralized,1000,77.875,0,171256.0695288136,0.0
nvt300_contained_bn_neutralized,1000,79.625,0,175104.5205294611,0.0
nvt300_contained_bn_neutralized,1000,81.375,0,178952.9715301086,0.0
nvt300_contained_bn_neutralized,1000,83.125,0,182801.42253075607,0.0
nvt300_contained_bn_neutralized,1000,84.875,0,186649.8735314036,0.0
nvt300_contained_bn_neutralized,1000,86.625,0,190498.32453205108,0.0
nvt300_contained_bn_neutralized,1000,88.375,0,194346.77553269858,0.0
nvt300_contained_bn_neutralized,1000,90.125,0,198195.22653334605,0.0
nvt300_contained_bn_neutralized,1000,91.875,0,202043.67753399356,0.0
nvt300_contained_bn_neutralized,1000,93.625,0,205892.12853464106,0.0
nvt300_contained_bn_neutralized,1000,95.375,0,209740.57953528853,0.0
nvt300_contained_bn_neutralized,1000,97.125,0,213589.0305359361,0.0
nvt300_contained_bn_neutralized,1000,98.875,0,217437.48153658357,0.0
nvt300_contained_bn_neutralized,1000,100.625,0,221285.93253723107,0.0
nvt300_contained_bn_neutralized,1000,102.375,0,225134.38353787854,0.0
nvt300_contained_bn_neutralized,1000,104.125,0,228982.83453852605,0.0
nvt300_contained_bn_neutralized,1000,105.875,0,232831.28553917355,0.0
nvt300_contained_bn_neutralized,1000,107.625,0,236679.73653982102,0.0
nvt300_contained_bn_neutralized,1000,109.375,0,240528.18754046853,0.0
nvt300_contained_bn_neutralized,1000,111.125,0,244376.63854111603,0.0
nvt300_contained_bn_neutralized,1000,112.875,0,248225.0895417635,0.0
nvt300_contained_bn_neutralized,1000,114.625,0,252073.54054241104,0.0
nvt300_contained_bn_neutralized,1000,116.375,0,255921.99154305854,0.0
nvt300_contained_bn_neutralized,1000,118.125,0,259770.44254370604,0.0
nvt300_contained_bn_neutralized,1000,119.875,0,263618.89354435354,0.0
nvt300_contained_bn_neutralized,1000,121.625,0,267467.344545001,0.0
nvt300_contained_bn_neutralized,1000,123.375,0,271315.7955456485,0.0
nvt300_contained_bn_neutralized,1000,125.125,0,275164.246546296,0.0
nvt300_contained_bn_neutralized,1000,126.875,0,279012.6975469435,0.0
nvt300_contained_bn_neutralized,1000,128.625,0,282861.148547591,0.0
nvt300_contained_bn_neutralized,1000,130.375,0,286709.59954823845,0.0
nvt300_contained_bn_neutralized,1000,132.125,0,290558.050548886,0.0
nvt300_contained_bn_neutralized,1000,133.875,0,294406.5015495335,0.0
nvt300_contained_bn_neutralized,1000,135.625,0,298254.952550181,0.0
nvt300_contained_bn_neutralized,1000,137.375,0,302103.4035508285,0.0
nvt300_contained_bn_neutralized,1000,139.125,0,305951.85455147596,0.0
nvt300_contained_bn_neutralized,2000,0.875,29,1924.225500323748,0.01507099869278356
nvt300_contained_bn_neutralized,2000,2.625,74,5772.676500971245,0.012819010382367624
nvt300_contained_bn_neutralized,2000,4.375,117,9621.127501618741,0.012160736876246045
nvt300_contained_bn_neutralized,2000,6.125,174,13469.578502266239,0.012917998879528764
nvt300_contained_bn_neutralized,2000,7.875,203,17318.029502913734,0.01172188787216499
nvt300_contained_bn_neutralized,2000,9.625,257,21166.480503561233,0.012141839072242552
nvt300_contained_bn_neutralized,2000,11.375,288,25014.931504208726,0.01151312366981874
nvt300_contained_bn_neutralized,2000,13.125,371,28863.382504856225,0.012853656356374024
nvt300_contained_bn_neutralized,2000,14.875,412,32711.83350550372,0.012594830550561514
nvt300_contained_bn_neutralized,2000,16.625,412,36560.28450615122,0.0112690589136603
nvt300_contained_bn_neutralized,2000,18.375,507,40408.73550679871,0.012546792015174491
nvt300_contained_bn_neutralized,2000,20.125,522,44257.18650744621,0.011794694629134959
nvt300_contained_bn_neutralized,2000,21.875,616,48105.63750809371,0.012805151992765065
nvt300_contained_bn_neutralized,2000,23.625,624,51954.0885087412,0.012010604322218316
nvt300_contained_bn_neutralized,2000,25.375,721,55802.539509388705,0.012920558926869137
nvt300_contained_bn_neutralized,2000,27.125,711,59650.990510036194,0.011919332670265974
nvt300_contained_bn_neutralized,2000,28.875,801,63499.4415106837,0.012614284172329812
nvt300_contained_bn_neutralized,2000,30.625,801,67347.89251133119,0.011893467933910967
nvt300_contained_bn_neutralized,2000,32.375,894,71196.34351197869,0.012556824633130011
nvt300_contained_bn_neutralized,2000,34.125,936,75044.79451262619,0.012472550642303633
nvt300_contained_bn_neutralized,2000,35.875,971,78893.24551327368,0.012307771009834177
nvt300_contained_bn_neutralized,2000,37.625,1000,82741.69651392118,0.012085804885953134
nvt300_contained_bn_neutralized,2000,39.375,1009,86590.14751456867,0.011652595924152192
nvt300_contained_bn_neutralized,2000,41.125,1097,90438.59851521616,0.01212977664415522
nvt300_contained_bn_neutralized,2000,42.875,1149,94287.04951586366,0.012186191061230338
nvt300_contained_bn_neutralized,2000,44.625,1232,98135.50051651117,0.01255407058114222
nvt300_contained_bn_neutralized,2000,46.375,1324,101983.95151715867,0.012982434788058186
nvt300_contained_bn_neutralized,2000,48.125,1330,105832.40251780614,0.012567039662321089
nvt300_contained_bn_neutralized,2000,49.875,1480,109680.85351845366,0.013493695139334341
nvt300_contained_bn_neutralized,2000,51.625,1550,113529.30451910115,0.013652862638114854
nvt300_contained_bn_neutralized,2000,53.375,1568,117377.75551974864,0.013358578830008266
nvt300_contained_bn_neutralized,2000,55.125,1505,121226.20652039614,0.01241480735229297
nvt300_contained_bn_neutralized,2000,56.875,1382,125074.65752104363,0.011049400633117708
nvt300_contained_bn_neutralized,2000,58.625,1108,128923.10852169115,0.008594269969945539
nvt300_contained_bn_neutralized,2000,60.375,873,132771.55952233865,0.006575203327736154
nvt300_contained_bn_neutralized,2000,62.125,627,136620.01052298612,0.004589371627185669
nvt300_contained_bn_neutralized,2000,63.875,414,140468.46152363362,0.00294728080246216
nvt300_contained_bn_neutralized,2000,65.625,341,144316.9125242811,0.0023628554272364113
nvt300_contained_bn_neutralized,2000,67.375,368,148165.36352492863,0.002483711383315875
nvt300_contained_bn_neutralized,2000,69.125,118,152013.8145255761,0.0007762452403965343
nvt300_contained_bn_neutralized,2000,70.875,48,155862.2655262236,0.0003079642133902132
nvt300_contained_bn_neutralized,2000,72.625,26,159710.7165268711,0.00016279433569271813
nvt300_contained_bn_neutralized,2000,74.375,5,163559.16752751858,3.0569977064469694e-05
nvt300_contained_bn_neutralized,2000,76.125,0,167407.61852816612,0.0
nvt300_contained_bn_neutralized,2000,77.875,0,171256.0695288136,0.0
nvt300_contained_bn_neutralized,2000,79.625,0,175104.5205294611,0.0
nvt300_contained_bn_neutralized,2000,81.375,0,178952.9715301086,0.0
nvt300_contained_bn_neutralized,2000,83.125,0,182801.42253075607,0.0
nvt300_contained_bn_neutralized,2000,84.875,0,186649.8735314036,0.0
nvt300_contained_bn_neutralized,2000,86.625,0,190498.32453205108,0.0
nvt300_contained_bn_neutralized,2000,88.375,0,194346.77553269858,0.0
nvt300_contained_bn_neutralized,2000,90.125,0,198195.22653334605,0.0
nvt300_contained_bn_neutralized,2000,91.875,0,202043.67753399356,0.0
nvt300_contained_bn_neutralized,2000,93.625,0,205892.12853464106,0.0
nvt300_contained_bn_neutralized,2000,95.375,0,209740.57953528853,0.0
nvt300_contained_bn_neutralized,2000,97.125,0,213589.0305359361,0.0
nvt300_contained_bn_neutralized,2000,98.875,0,217437.48153658357,0.0
nvt300_contained_bn_neutralized,2000,100.625,0,221285.93253723107,0.0
nvt300_contained_bn_neutralized,2000,102.375,0,225134.38353787854,0.0
nvt300_contained_bn_neutralized,2000,104.125,0,228982.83453852605,0.0
nvt300_contained_bn_neutralized,2000,105.875,0,232831.28553917355,0.0
nvt300_contained_bn_neutralized,2000,107.625,0,236679.73653982102,0.0
nvt300_contained_bn_neutralized,2000,109.375,0,240528.18754046853,0.0
nvt300_contained_bn_neutralized,2000,111.125,0,244376.63854111603,0.0
nvt300_contained_bn_neutralized,2000,112.875,0,248225.0895417635,0.0
nvt300_contained_bn_neutralized,2000,114.625,0,252073.54054241104,0.0
nvt300_contained_bn_neutralized,2000,116.375,0,255921.99154305854,0.0
nvt300_contained_bn_neutralized,2000,118.125,0,259770.44254370604,0.0
nvt300_contained_bn_neutralized,2000,119.875,0,263618.89354435354,0.0
nvt300_contained_bn_neutralized,2000,121.625,0,267467.344545001,0.0
nvt300_contained_bn_neutralized,2000,123.375,0,271315.7955456485,0.0
nvt300_contained_bn_neutralized,2000,125.125,0,275164.246546296,0.0
nvt300_contained_bn_neutralized,2000,126.875,0,279012.6975469435,0.0
nvt300_contained_bn_neutralized,2000,128.625,0,282861.148547591,0.0
nvt300_contained_bn_neutralized,2000,130.375,0,286709.59954823845,0.0
nvt300_contained_bn_neutralized,2000,132.125,0,290558.050548886,0.0
nvt300_contained_bn_neutralized,2000,133.875,0,294406.5015495335,0.0
nvt300_contained_bn_neutralized,2000,135.625,0,298254.952550181,0.0
nvt300_contained_bn_neutralized,2000,137.375,0,302103.4035508285,0.0
nvt300_contained_bn_neutralized,2000,139.125,0,305951.85455147596,0.0
nvt300_contained_bn_neutralized,3000,0.875,31,1924.225500323748,0.01611037791297553
nvt300_contained_bn_neutralized,3000,2.625,71,5772.676500971245,0.01229932077227164
nvt300_contained_bn_neutralized,3000,4.375,116,9621.127501618741,0.012056798954226847
nvt300_contained_bn_neutralized,3000,6.125,166,13469.578502266239,0.012324067896561925
nvt300_contained_bn_neutralized,3000,7.875,219,17318.029502913734,0.01264578051233563
nvt300_contained_bn_neutralized,3000,9.625,254,21166.480503561233,0.012000105542216375
nvt300_contained_bn_neutralized,3000,11.375,295,25014.931504208726,0.011792956536793502
nvt300_contained_bn_neutralized,3000,13.125,355,28863.382504856225,0.01229932077227164
nvt300_contained_bn_neutralized,3000,14.875,412,32711.83350550372,0.012594830550561514
nvt300_contained_bn_neutralized,3000,16.625,418,36560.28450615122,0.011433171422111664
nvt300_contained_bn_neutralized,3000,18.375,501,40408.73550679871,0.012398309269432781
nvt300_contained_bn_neutralized,3000,20.125,536,44257.18650744621,0.012111027435280341
nvt300_contained_bn_neutralized,3000,21.875,629,48105.63750809371,0.013075390590014977
nvt300_contained_bn_neutralized,3000,23.625,616,51954.0885087412,0.01185662221552321
nvt300_contained_bn_neutralized,3000,25.375,697,55802.539509388705,0.012490470973686253
nvt300_contained_bn_neutralized,3000,27.125,735,59650.990510036194,0.012321673013566091
nvt300_contained_bn_neutralized,3000,28.875,779,63499.4415106837,0.012267824432265822
nvt300_contained_bn_neutralized,3000,30.625,819,67347.89251133119,0.012160736876246045
nvt300_contained_bn_neutralized,3000,32.375,897,71196.34351197869,0.012598961628543199
nvt300_contained_bn_neutralized,3000,34.125,935,75044.79451262619,0.012459225267685788
nvt300_contained_bn_neutralized,3000,35.875,989,78893.24551327368,0.012535927424022658
nvt300_contained_bn_neutralized,3000,37.625,995,82741.69651392118,0.012025375861523368
nvt300_contained_bn_neutralized,3000,39.375,1005,86590.14751456867,0.01160640129214366
nvt300_contained_bn_neutralized,3000,41.125,1105,90438.59851521616,0.012218234450129005
nvt300_contained_bn_neutralized,3000,42.875,1168,94287.04951586366,0.012387703359022659
nvt300_contained_bn_neutralized,3000,44.625,1220,98135.50051651117,0.012431790672884342
nvt300_contained_bn_neutralized,3000,46.375,1326,101983.95151715867,0.013002045716741052
nvt300_contained_bn_neutralized,3000,48.125,1360,105832.40251780614,0.012850506722373443
nvt300_contained_bn_neutralized,3000,49.875,1470,109680.85351845366,0.013402521523528027
nvt300_contained_bn_neutralized,3000,51.625,1563,113529.30451910115,0.013767370518305495
nvt300_contained_bn_neutralized,3000,53.375,1549,117377.75551974864,0.013196708295716075
nvt300_contained_bn_neutralized,3000,55.125,1512,121226.20652039614,0.012472550642303635
nvt300_contained_bn_neutralized,3000,56.875,1385,125074.65752104363,0.011073386307429831
nvt300_contained_bn_neutralized,3000,58.625,1079,128923.10852169115,0.008369329690948769
nvt300_contained_bn_neutralized,3000,60.375,874,132771.55952233865,0.006582735061215807
nvt300_contained_bn_neutralized,3000,62.125,616,136620.01052298612,0.004508856335480657
nvt300_contained_bn_neutralized,3000,63.875,415,140468.46152363362,0.0029543998382169
nvt300_contained_bn_neutralized,3000,65.625,385,144316.9125242811,0.0026677399984927222
nvt300_contained_bn_neutralized,3000,67.375,316,148165.36352492863,0.002132752166108197
nvt300_contained_bn_neutralized,3000,69.125,102,152013.8145255761,0.0006709916484783601
nvt300_contained_bn_neutralized,3000,70.875,46,155862.2655262236,0.000295132371165621
nvt300_contained_bn_neutralized,3000,72.625,21,159710.7165268711,0.0001314877326748877
nvt300_contained_bn_neutralized,3000,74.375,13,163559.16752751858,7.948194036762121e-05
nvt300_contained_bn_neutralized,3000,76.125,0,167407.61852816612,0.0
nvt300_contained_bn_neutralized,3000,77.875,0,171256.0695288136,0.0
nvt300_contained_bn_neutralized,3000,79.625,0,175104.5205294611,0.0
nvt300_contained_bn_neutralized,3000,81.375,0,178952.9715301086,0.0
nvt300_contained_bn_neutralized,3000,83.125,0,182801.42253075607,0.0
nvt300_contained_bn_neutralized,3000,84.875,0,186649.8735314036,0.0
nvt300_contained_bn_neutralized,3000,86.625,0,190498.32453205108,0.0
nvt300_contained_bn_neutralized,3000,88.375,0,194346.77553269858,0.0
nvt300_contained_bn_neutralized,3000,90.125,0,198195.22653334605,0.0
nvt300_contained_bn_neutralized,3000,91.875,0,202043.67753399356,0.0
nvt300_contained_bn_neutralized,3000,93.625,0,205892.12853464106,0.0
nvt300_contained_bn_neutralized,3000,95.375,0,209740.57953528853,0.0
nvt300_contained_bn_neutralized,3000,97.125,0,213589.0305359361,0.0
nvt300_contained_bn_neutralized,3000,98.875,0,217437.48153658357,0.0
nvt300_contained_bn_neutralized,3000,100.625,0,221285.93253723107,0.0
nvt300_contained_bn_neutralized,3000,102.375,0,225134.38353787854,0.0
nvt300_contained_bn_neutralized,3000,104.125,0,228982.83453852605,0.0
nvt300_contained_bn_neutralized,3000,105.875,0,232831.28553917355,0.0
nvt300_contained_bn_neutralized,3000,107.625,0,236679.73653982102,0.0
nvt300_contained_bn_neutralized,3000,109.375,0,240528.18754046853,0.0
nvt300_contained_bn_neutralized,3000,111.125,0,244376.63854111603,0.0
nvt300_contained_bn_neutralized,3000,112.875,0,248225.0895417635,0.0
nvt300_contained_bn_neutralized,3000,114.625,0,252073.54054241104,0.0
nvt300_contained_bn_neutralized,3000,116.375,0,255921.99154305854,0.0
nvt300_contained_bn_neutralized,3000,118.125,0,259770.44254370604,0.0
nvt300_contained_bn_neutralized,3000,119.875,0,263618.89354435354,0.0
nvt300_contained_bn_neutralized,3000,121.625,0,267467.344545001,0.0
nvt300_contained_bn_neutralized,3000,123.375,0,271315.7955456485,0.0
nvt300_contained_bn_neutralized,3000,125.125,0,275164.246546296,0.0
nvt300_contained_bn_neutralized,3000,126.875,0,279012.6975469435,0.0
nvt300_contained_bn_neutralized,3000,128.625,0,282861.148547591,0.0
nvt300_contained_bn_neutralized,3000,130.375,0,286709.59954823845,0.0
nvt300_contained_bn_neutralized,3000,132.125,0,290558.050548886,0.0
nvt300_contained_bn_neutralized,3000,133.875,0,294406.5015495335,0.0
nvt300_contained_bn_neutralized,3000,135.625,0,298254.952550181,0.0
nvt300_contained_bn_neutralized,3000,137.375,0,302103.4035508285,0.0
nvt300_contained_bn_neutralized,3000,139.125,0,305951.85455147596,0.0
nvt300_contained_bn_neutralized,4000,0.875,28,1924.225500323748,0.014551309082687576
nvt300_contained_bn_neutralized,4000,2.625,73,5772.676500971245,0.01264578051233563
nvt300_contained_bn_neutralized,4000,4.375,121,9621.127501618741,0.012576488564322832
nvt300_contained_bn_neutralized,4000,6.125,161,13469.578502266239,0.01195286103220765
nvt300_contained_bn_neutralized,4000,7.875,222,17318.029502913734,0.012819010382367626
nvt300_contained_bn_neutralized,4000,9.625,245,21166.480503561233,0.011574904952137841
nvt300_contained_bn_neutralized,4000,11.375,303,25014.931504208726,0.0121127655276218
nvt300_contained_bn_neutralized,4000,13.125,367,28863.382504856225,0.012715072460348427
nvt300_contained_bn_neutralized,4000,14.875,396,32711.83350550372,0.012105710917529999
nvt300_contained_bn_neutralized,4000,16.625,436,36560.28450615122,0.011925508947465755
nvt300_contained_bn_neutralized,4000,18.375,497,40408.73550679871,0.012299320772271641
nvt300_contained_bn_neutralized,4000,20.125,537,44257.18650744621,0.012133622635719297
nvt300_contained_bn_neutralized,4000,21.875,614,48105.63750809371,0.012763576823957387
nvt300_contained_bn_neutralized,4000,23.625,639,51954.0885087412,0.01229932077227164
nvt300_contained_bn_neutralized,4000,25.375,684,55802.539509388705,0.012257506665712192
nvt300_contained_bn_neutralized,4000,27.125,750,59650.990510036194,0.012573135728128664
nvt300_contained_bn_neutralized,4000,28.875,789,63499.4415106837,0.012425306132294908
nvt300_contained_bn_neutralized,4000,30.625,822,67347.89251133119,0.012205281699968557
nvt300_contained_bn_neutralized,4000,32.375,886,71196.34351197869,0.012444459312028176
nvt300_contained_bn_neutralized,4000,34.125,935,75044.79451262619,0.012459225267685788
nvt300_contained_bn_neutralized,4000,35.875,982,78893.24551327368,0.012447199929616026
nvt300_contained_bn_neutralized,4000,37.625,1007,82741.69651392118,0.012170405520154805
nvt300_contained_bn_neutralized,4000,39.375,1022,86590.14751456867,0.011802728478179921
nvt300_contained_bn_neutralized,4000,41.125,1097,90438.59851521616,0.01212977664415522
nvt300_contained_bn_neutralized,4000,42.875,1146,94287.04951586366,0.012154373329999971
nvt300_contained_bn_neutralized,4000,44.625,1249,98135.50051651117,0.012727300451174215
nvt300_contained_bn_neutralized,4000,46.375,1315,101983.95151715867,0.012894185608985281
nvt300_contained_bn_neutralized,4000,48.125,1364,105832.40251780614,0.012888302330380425
nvt300_contained_bn_neutralized,4000,49.875,1502,109680.85351845366,0.01369427709410823
nvt300_contained_bn_neutralized,4000,51.625,1551,113529.30451910115,0.013661670936591057
